id,url,label,threat_score,first_seen
7186,http://malicious652.info/login,benign,0.033,2024-11-05
7187,http://suspicious3606.net/auth/6933,benign,0.145,2025-08-07
7188,http://update5674.org/login,benign,0.119,2026-04-28
7189,http://service1576.com/download/1019,phishing,0.466,2026-04-16
7190,http://portal6639.com/secure,benign,0.118,2025-03-09
7191,http://login5250.com/reset,phishing,0.444,2024-12-23
7192,http://portal270.com/download/5644,benign,0.062,2025-01-13
7193,http://suspicious9686.info/auth/6869,phishing,0.093,2024-09-10
7194,http://update3100.com/reset,benign,0.094,2024-01-06
7195,http://update1477.org/reset,benign,0.018,2025-09-02
7196,http://benign7280.info/update,benign,0.092,2025-09-22
7197,http://service1652.net/user/1754,benign,0.188,2024-02-14
7198,http://malicious2770.com/update,benign,0.053,2025-07-18
7199,http://benign3380.info/download,phishing,0.741,2025-12-13
7200,http://benign531.org/login,phishing,0.309,2025-05-31
7201,http://update2106.com/home,benign,0.026,2024-06-17
7202,http://malicious1495.com/download,benign,0.171,2025-07-17
7203,http://benign3666.net/user,phishing,0.583,2026-03-17
7204,http://update7850.org/user,benign,0.086,2024-10-13
7205,http://portal9151.net/home,benign,0.086,2026-01-28
7206,http://service5340.org/update,benign,0.045,2024-04-16
7207,http://secure8989.com/login,benign,0.091,2024-03-20
7208,http://update3807.com/update,benign,0.025,2024-08-12
7209,http://service927.com/user,phishing,0.09,2024-04-02
7210,http://secure9085.net/update,phishing,0.192,2024-05-02
7211,http://malicious2128.org/login,benign,0.088,2025-08-28
7212,http://login6320.info/download/2591,benign,0.173,2026-01-13
7213,http://malicious2919.com/home/5651,benign,0.081,2025-03-15
7214,http://benign6276.org/auth,phishing,0.379,2024-09-20
7215,http://service4609.info/download,benign,0.043,2025-11-20
7216,http://secure9632.com/reset,benign,0.06,2025-06-05
7217,http://suspicious235.net/secure,phishing,0.458,2025-03-03
7218,http://benign9865.org/user,phishing,0.229,2025-05-21
7219,http://malicious1444.net/secure,benign,0.102,2025-10-22
7220,http://login6646.org/user/7504,benign,0.009,2025-05-24
7221,http://suspicious4724.net/auth,phishing,0.345,2025-07-29
7222,http://benign8296.org/home,benign,0.134,2024-02-14
7223,http://service4312.info/secure/9004,phishing,0.084,2024-10-11
7224,http://login2428.org/login,phishing,0.342,2024-09-23
7225,http://update2064.org/download,benign,0.016,2026-01-04
7226,http://portal9380.com/home,phishing,0.42,2025-01-09
7227,http://service6396.net/reset,phishing,0.275,2024-04-20
7228,http://benign1883.org/user,phishing,0.222,2025-09-12
7229,http://secure3208.com/update,benign,0.043,2025-02-25
7230,http://update9101.info/secure,phishing,0.332,2026-03-06
7231,http://update8674.org/home,benign,0.022,2025-05-13
7232,http://service7441.info/home,benign,0.096,2026-03-09
7233,http://secure2941.com/update/584,phishing,0.389,2024-06-22
7234,http://service108.com/user,benign,0.008,2025-01-07
7235,http://portal3819.info/download/1166,phishing,0.377,2024-10-01
7236,http://service9443.com/login,benign,0.042,2025-12-15
7237,http://malicious8706.net/secure,phishing,0.208,2025-04-11
7238,http://portal512.info/user,benign,0.131,2026-02-23
7239,http://update3932.org/reset,benign,0.211,2024-10-18
7240,http://benign6533.com/login/9114,phishing,0.345,2024-07-31
7241,http://update694.info/download/4869,phishing,0.023,2024-08-02
7242,http://service8425.org/login,phishing,0.402,2025-10-21
7243,http://malicious8812.info/update/3838,benign,0.112,2024-11-19
7244,http://login4862.info/auth,phishing,0.167,2024-01-26
7245,http://secure2101.com/secure/2062,benign,0.019,2025-07-06
7246,http://login4376.org/secure/2294,phishing,0.257,2025-07-06
7247,http://benign251.org/download,phishing,0.271,2024-11-10
7248,http://secure5584.net/download,benign,0.19,2024-07-04
7249,http://portal2549.net/home,phishing,0.568,2024-10-04
7250,http://update4827.info/download/2662,phishing,0.352,2023-12-13
7251,http://malicious4313.net/update,phishing,0.02,2025-02-16
7252,http://malicious1107.info/secure,phishing,0.039,2025-07-30
7253,http://service6868.net/secure,benign,0.071,2024-05-07
7254,http://suspicious8885.info/login,benign,0.067,2026-01-22
7255,http://service5319.info/auth,benign,0.218,2024-11-15
7256,http://malicious5697.org/secure,benign,0.375,2026-02-22
7257,http://service3224.net/update,benign,0.027,2026-03-14
7258,http://portal2720.net/secure,benign,0.086,2023-12-13
7259,http://benign8488.net/reset,phishing,0.245,2025-02-12
7260,http://login5733.org/login,phishing,0.102,2026-03-15
7261,http://login4096.com/reset/7633,phishing,0.156,2025-08-11
7262,http://malicious5254.com/login,benign,0.073,2025-11-10
7263,http://suspicious4463.net/reset,benign,0.034,2025-08-31
7264,http://secure2336.net/auth,benign,0.07,2025-06-19
7265,http://suspicious734.com/login,benign,0.107,2025-06-19
7266,http://malicious4876.info/update,phishing,0.224,2024-05-03
7267,http://malicious8889.net/secure/6948,phishing,0.271,2025-07-10
7268,http://service2853.info/user,phishing,0.123,2025-10-28
7269,http://portal3185.info/update,phishing,0.11,2025-12-15
7270,http://suspicious6257.com/home/215,phishing,0.313,2025-03-19
7271,http://malicious798.com/reset,phishing,0.274,2024-07-17
7272,http://update2862.net/download/6665,phishing,0.706,2024-09-07
7273,http://update7236.org/login/2749,phishing,0.116,2025-09-06
7274,http://benign3246.info/home,benign,0.164,2025-01-29
7275,http://secure841.com/update/8908,phishing,0.489,2025-11-15
7276,http://service436.info/update,benign,0.1,2025-04-06
7277,http://accounts1795.net/download,benign,0.14,2024-06-01
7278,http://portal5111.com/reset,phishing,0.125,2024-02-07
7279,http://suspicious4162.net/update,phishing,0.174,2025-07-12
7280,http://secure7050.com/auth,phishing,0.354,2026-01-21
7281,http://portal9621.net/home,benign,0.107,2026-03-12
7282,http://secure4678.org/reset,benign,0.147,2025-12-14
7283,http://accounts1102.com/home,phishing,0.093,2026-03-05
7284,http://benign3342.net/download,phishing,0.562,2026-03-14
7285,http://service9087.info/update,phishing,0.104,2025-11-14
7286,http://secure5457.net/home,benign,0.1,2026-01-07
7287,http://update2101.org/user/1547,phishing,0.511,2026-01-18
7288,http://secure9213.net/login,benign,0.115,2026-02-28
7289,http://accounts9099.com/update/8858,benign,0.042,2025-07-31
7290,http://benign3198.org/home/3866,phishing,0.297,2026-03-23
7291,http://secure5607.net/auth,benign,0.072,2025-03-07
7292,http://malicious6443.org/secure,benign,0.051,2025-09-28
7293,http://secure9303.info/secure,benign,0.078,2024-08-12
7294,http://suspicious4266.info/auth,benign,0.064,2025-02-19
7295,http://secure555.org/login,phishing,0.329,2024-06-21
7296,http://login5824.info/secure/3134,phishing,0.473,2025-07-19
7297,http://malicious7971.com/login,benign,0.197,2024-05-28
7298,http://portal186.info/secure/3781,phishing,0.387,2024-03-25
7299,http://accounts7675.net/auth,benign,0.1,2025-02-03
7300,http://suspicious6230.com/update,benign,0.078,2024-02-09
7301,http://malicious7347.info/user,benign,0.034,2025-05-31
7302,http://update5588.net/user,phishing,0.111,2024-03-20
7303,http://suspicious1189.net/login/234,benign,0.087,2025-07-10
7304,http://update2518.net/update/4765,phishing,0.466,2024-06-03
7305,http://login9241.net/home,phishing,0.129,2025-05-30
7306,http://secure1955.com/secure,benign,0.031,2025-06-08
7307,http://update2930.net/download/1034,phishing,0.252,2025-07-09
7308,http://update7847.org/download/7736,phishing,0.337,2025-12-27
7309,http://secure2775.com/update,phishing,0.607,2026-03-07
7310,http://secure1903.com/reset,phishing,0.563,2025-01-23
7311,http://login8645.info/update/9081,phishing,0.454,2024-02-05
7312,http://benign4157.com/update,phishing,0.445,2025-07-30
7313,http://update9896.net/secure,phishing,0.32,2024-01-06
7314,http://portal510.net/login/3371,phishing,0.427,2026-03-07
7315,http://service3289.net/secure,phishing,0.401,2024-10-30
7316,http://malicious1396.info/download/6935,benign,0.091,2024-01-18
7317,http://suspicious1401.info/login,phishing,0.385,2024-03-25
7318,http://malicious6751.info/secure/2082,phishing,0.47,2025-02-26
7319,http://secure1477.org/download/6270,benign,0.066,2024-10-17
7320,http://suspicious3337.org/update,phishing,0.322,2024-08-19
7321,http://service5719.com/secure,benign,0.032,2025-06-30
7322,http://secure8228.org/update/9807,phishing,0.47,2025-12-16
7323,http://malicious3363.net/home,phishing,0.145,2025-06-07
7324,http://portal9538.com/user,phishing,0.493,2024-10-13
7325,http://benign3174.net/user,benign,0.153,2024-11-02
7326,http://secure9910.com/user,benign,0.041,2024-03-14
7327,http://secure3265.info/user/662,benign,0.215,2026-04-05
7328,http://update6363.com/user,benign,0.047,2024-10-26
7329,http://secure6589.info/home/3764,phishing,0.51,2024-12-12
7330,http://accounts7382.org/download/315,phishing,0.373,2024-02-04
7331,http://secure9380.org/reset,benign,0.011,2024-11-09
7332,http://accounts5605.com/secure/500,benign,0.058,2026-01-14
7333,http://accounts9288.info/secure/2460,benign,0.005,2026-04-09
7334,http://malicious3664.info/download,phishing,0.083,2024-02-08
7335,http://secure2004.org/login/9897,phishing,0.283,2025-05-24
7336,http://suspicious9986.com/download,phishing,0.109,2025-07-05
7337,http://portal4080.net/download,phishing,0.375,2024-09-29
7338,http://accounts9183.com/user,benign,0.02,2026-04-28
7339,http://benign6943.info/login/9878,benign,0.106,2024-10-22
7340,http://accounts5702.org/secure/6763,phishing,0.387,2026-03-02
7341,http://portal8156.com/auth/3703,benign,0.097,2026-05-13
7342,http://accounts2471.net/reset,phishing,0.263,2025-12-25
7343,http://portal8620.net/update,benign,0.274,2026-01-18
7344,http://update5404.org/login,phishing,0.126,2026-04-08
7345,http://suspicious7233.net/secure,phishing,0.674,2024-07-21
7346,http://service1419.com/secure,phishing,0.43,2025-11-05
7347,http://service3466.net/secure,phishing,0.205,2024-08-23
7348,http://service9805.org/auth,benign,0.16,2024-03-19
7349,http://malicious5131.info/secure,benign,0.087,2026-04-07
7350,http://service583.info/user,phishing,0.124,2023-12-02
7351,http://secure5408.net/secure,benign,0.024,2026-01-01
7352,http://secure8043.info/user,benign,0.341,2024-11-25
7353,http://secure8759.net/reset,benign,0.063,2025-06-18
7354,http://update5418.net/user,phishing,0.114,2025-08-13
7355,http://benign471.info/home,phishing,0.191,2025-01-27
7356,http://login1311.info/login,benign,0.081,2024-11-07
7357,http://portal5223.com/user,benign,0.095,2026-04-15
7358,http://malicious7561.net/user/7447,benign,0.005,2026-01-22
7359,http://service6162.com/secure,phishing,0.594,2025-02-06
7360,http://update8147.com/reset,phishing,0.365,2025-01-28
7361,http://suspicious2757.org/download,benign,0.012,2024-08-11
7362,http://suspicious749.com/update/5262,phishing,0.424,2026-05-04
7363,http://benign2757.info/auth,phishing,0.477,2023-12-04
7364,http://portal8843.com/reset,benign,0.083,2026-03-02
7365,http://secure7642.com/auth,benign,0.095,2025-01-06
7366,http://accounts3431.info/update,benign,0.062,2023-12-22
7367,http://service5065.info/user,benign,0.03,2026-03-20
7368,http://benign974.net/secure/5783,phishing,0.216,2023-12-24
7369,http://suspicious5049.com/update/6478,benign,0.06,2024-05-08
7370,http://benign5391.com/secure/5162,benign,0.345,2026-05-06
7371,http://login4270.info/secure,benign,0.033,2024-02-14
7372,http://update2531.com/update,benign,0.109,2026-03-01
7373,http://service4481.net/reset,phishing,0.179,2025-11-28
7374,http://update3513.info/auth/9736,benign,0.087,2025-02-24
7375,http://service8864.info/login,phishing,0.324,2025-06-06
7376,http://suspicious3230.info/secure,phishing,0.246,2026-04-27
7377,http://suspicious2273.org/reset,phishing,0.429,2025-05-07
7378,http://update1490.org/login,phishing,0.296,2024-10-18
7379,http://accounts2996.com/update,phishing,0.277,2024-08-04
7380,http://benign3060.info/login/4480,phishing,0.378,2024-11-21
7381,http://portal2350.com/secure/1193,phishing,0.503,2025-06-14
7382,http://suspicious154.org/reset,phishing,0.321,2026-03-11
7383,http://login4733.info/update/8512,phishing,0.45,2024-05-28
7384,http://login4639.info/download,phishing,0.43,2024-04-16
7385,http://service6948.com/auth,benign,0.031,2026-05-12
7386,http://update5701.com/login/8786,phishing,0.144,2026-01-21
7387,http://malicious1232.net/login,benign,0.009,2025-09-15
7388,http://malicious4450.net/login/2960,benign,0.059,2026-04-19
7389,http://secure4303.org/home/8510,phishing,0.45,2025-05-10
7390,http://secure2275.com/reset,benign,0.062,2024-02-12
7391,http://service1898.org/home,phishing,0.528,2025-01-26
7392,http://suspicious4390.org/home/7791,benign,0.119,2024-05-05
7393,http://benign299.net/download,benign,0.005,2024-05-06
7394,http://login5191.info/auth/4053,benign,0.062,2024-06-21
7395,http://secure1932.net/home,phishing,0.097,2025-08-29
7396,http://update5526.org/update/8168,phishing,0.022,2024-01-27
7397,http://login2095.com/reset,phishing,0.105,2024-09-02
7398,http://service5365.net/download,benign,0.03,2025-10-26
7399,http://accounts9547.com/user,benign,0.011,2024-08-07
7400,http://secure5367.net/secure,phishing,0.42,2025-04-06
7401,http://suspicious6343.net/secure,phishing,0.39,2026-04-09
7402,http://accounts4782.org/secure/7438,benign,0.067,2026-03-31
7403,http://service2259.info/home,phishing,0.107,2026-01-06
7404,http://malicious4844.com/reset,benign,0.043,2025-12-24
7405,http://secure3567.info/login/3672,benign,0.036,2024-10-23
7406,http://suspicious292.org/auth,benign,0.056,2025-09-06
7407,http://service6717.org/download,phishing,0.136,2023-12-09
7408,http://suspicious5418.net/user/5383,phishing,0.206,2025-11-04
7409,http://login7119.net/update,benign,0.02,2026-03-03
7410,http://portal4734.org/login,phishing,0.487,2024-09-30
7411,http://malicious5635.com/home,phishing,0.263,2025-08-06
7412,http://suspicious6913.info/update,benign,0.015,2025-09-24
7413,http://service9723.com/reset,phishing,0.161,2026-04-22
7414,http://login6608.com/download/691,benign,0.044,2024-10-17
7415,http://malicious5030.com/login,benign,0.067,2025-01-25
7416,http://portal2936.net/reset,benign,0.047,2026-03-07
7417,http://malicious3781.com/home,phishing,0.408,2025-08-06
7418,http://update3549.info/update/5490,phishing,0.393,2025-04-20
7419,http://service4344.com/reset,phishing,0.923,2025-05-26
7420,http://login9410.com/reset,phishing,0.428,2024-11-13
7421,http://service140.com/home,benign,0.184,2026-04-20
7422,http://update2483.org/update,phishing,0.324,2026-04-28
7423,http://login4678.org/reset,benign,0.072,2026-03-10
7424,http://benign6254.net/secure,benign,0.187,2023-12-11
7425,http://secure4339.org/home,phishing,0.274,2026-03-19
7426,http://login140.net/user,benign,0.11,2024-11-25
7427,http://suspicious6145.net/download/8080,benign,0.006,2023-12-20
7428,http://malicious364.info/download,benign,0.112,2024-03-04
7429,http://benign2262.com/user,phishing,0.344,2025-03-13
7430,http://malicious5692.org/user,benign,0.024,2025-09-08
7431,http://malicious449.com/reset,phishing,0.533,2025-06-10
7432,http://secure2561.com/login,benign,0.03,2024-05-23
7433,http://suspicious1467.info/secure/7413,benign,0.08,2024-10-27
7434,http://login389.org/home,phishing,0.483,2026-01-03
7435,http://accounts9417.org/update,benign,0.05,2025-03-18
7436,http://login6742.info/login,benign,0.029,2024-09-09
7437,http://login8061.net/auth/4313,benign,0.001,2025-10-26
7438,http://accounts6893.org/auth,benign,0.156,2024-08-27
7439,http://accounts3413.info/user,phishing,0.616,2025-12-23
7440,http://login5537.net/reset,benign,0.055,2025-05-07
7441,http://malicious4506.net/login,benign,0.157,2025-06-02
7442,http://login2634.net/login,benign,0.019,2024-04-30
7443,http://update7304.com/download,phishing,0.117,2024-01-17
7444,http://update5351.org/reset/8934,phishing,0.319,2025-12-02
7445,http://benign5081.com/reset,phishing,0.725,2025-04-14
7446,http://portal692.net/update,phishing,0.766,2025-07-26
7447,http://benign1450.org/reset,benign,0.056,2024-09-03
7448,http://benign3736.info/home,phishing,0.475,2025-11-23
7449,http://update447.net/login/116,benign,0.042,2024-12-11
7450,http://suspicious6319.info/login/8694,benign,0.019,2024-05-10
7451,http://portal9793.info/login/4423,phishing,0.315,2024-07-31
7452,http://accounts1609.com/home/809,benign,0.095,2026-03-06
7453,http://secure2571.info/download,benign,0.083,2025-07-12
7454,http://update7585.info/secure/2398,phishing,0.177,2024-12-26
7455,http://benign5971.info/user,phishing,0.584,2025-12-28
7456,http://malicious5309.info/auth,phishing,0.189,2025-02-09
7457,http://benign9369.net/home/7835,benign,0.066,2025-03-02
7458,http://portal516.info/reset,phishing,0.141,2025-10-16
7459,http://login8727.com/home,phishing,0.877,2025-09-16
7460,http://secure8150.org/reset/7409,benign,0.013,2025-08-09
7461,http://accounts2678.org/login,phishing,0.502,2025-06-16
7462,http://benign5764.org/update,phishing,0.05,2025-10-27
7463,http://malicious6224.net/login/1563,phishing,0.268,2025-12-04
7464,http://secure1831.com/login,benign,0.118,2026-04-15
7465,http://suspicious1176.org/auth/2537,benign,0.043,2024-10-28
7466,http://update270.net/download,benign,0.079,2024-11-24
7467,http://portal3746.info/login/2844,benign,0.095,2024-01-01
7468,http://secure7573.com/secure,benign,0.265,2025-10-10
7469,http://update4965.com/secure,benign,0.033,2023-12-05
7470,http://login7066.org/download/7811,benign,0.077,2024-10-27
7471,http://benign1546.info/home,phishing,0.661,2024-08-24
7472,http://malicious2742.info/download,benign,0.235,2026-02-17
7473,http://update5061.org/home,benign,0.083,2024-02-19
7474,http://secure9319.org/reset,benign,0.024,2024-05-13
7475,http://secure555.info/login,benign,0.053,2025-08-18
7476,http://secure6847.info/update/3901,phishing,0.221,2023-12-11
7477,http://secure2314.com/login,benign,0.024,2024-09-09
7478,http://secure5603.com/secure,benign,0.106,2025-12-19
7479,http://update7400.org/reset,phishing,0.26,2025-02-14
7480,http://login2266.info/auth,phishing,0.608,2024-02-23
7481,http://accounts7994.org/download,benign,0.132,2024-03-06
7482,http://suspicious8327.info/update,phishing,0.659,2026-02-08
7483,http://suspicious3177.org/download,phishing,0.648,2024-01-02
7484,http://accounts9951.com/home,benign,0.099,2024-03-18
7485,http://service1958.org/download,phishing,0.252,2025-05-28
7486,http://service7529.info/user,benign,0.012,2025-09-14
7487,http://accounts3127.com/download,benign,0.095,2025-07-21
7488,http://accounts9550.org/home/8689,benign,0.258,2025-03-12
7489,http://suspicious4113.net/user,phishing,0.185,2025-10-11
7490,http://secure7676.info/auth,benign,0.076,2025-05-19
7491,http://secure5906.com/home,benign,0.002,2025-03-01
7492,http://benign3517.com/home,benign,0.103,2026-02-08
7493,http://portal6950.org/reset,benign,0.141,2026-04-15
7494,http://benign1792.org/login/5199,benign,0.1,2025-07-18
7495,http://malicious4411.info/auth/2798,phishing,0.444,2024-01-07
7496,http://update3374.org/secure,benign,0.007,2024-01-29
7497,http://service1373.info/secure,phishing,0.251,2024-06-18
7498,http://secure5807.net/update,benign,0.031,2024-10-27
7499,http://suspicious1599.info/reset/3583,phishing,0.248,2024-08-16
7500,http://service8613.info/secure/8428,phishing,0.524,2024-08-16
7501,http://login9812.org/login,benign,0.046,2025-11-23
7502,http://benign7327.com/reset,benign,0.354,2024-05-14
7503,http://portal7139.com/update,phishing,0.443,2024-09-07
7504,http://accounts9772.org/user/3266,phishing,0.29,2024-11-06
7505,http://benign6496.com/home,benign,0.033,2024-03-07
7506,http://secure1035.info/user,phishing,0.381,2024-12-27
7507,http://benign8729.info/auth/2174,phishing,0.088,2025-11-25
7508,http://accounts649.info/reset/4366,phishing,0.231,2024-04-28
7509,http://update2041.com/reset,phishing,0.21,2024-10-01
7510,http://secure6063.info/download,phishing,0.311,2024-12-24
7511,http://malicious8562.org/download/7409,phishing,0.418,2024-02-23
7512,http://service4221.org/download/1676,phishing,0.306,2025-11-28
7513,http://accounts7051.net/home,benign,0.038,2025-02-24
7514,http://secure4928.org/download,phishing,0.567,2024-05-31
7515,http://malicious5816.info/login/9924,benign,0.047,2026-04-10
7516,http://suspicious828.org/update,phishing,0.147,2025-06-23
7517,http://suspicious1844.net/login,benign,0.214,2025-01-18
7518,http://service4607.net/secure/6695,benign,0.236,2024-10-28
7519,http://update8361.info/update,phishing,0.162,2025-10-27
7520,http://accounts7991.net/user/8049,phishing,0.021,2025-06-05
7521,http://portal8064.org/secure/8864,phishing,0.353,2025-02-01
7522,http://malicious3709.com/login,phishing,0.231,2026-04-11
7523,http://login9015.net/user,benign,0.04,2025-05-14
7524,http://secure3490.org/home,phishing,0.219,2025-08-05
7525,http://service5813.com/update/6119,phishing,0.06,2025-08-02
7526,http://malicious8404.info/user,benign,0.098,2026-02-10
7527,http://suspicious2534.info/home,benign,0.159,2026-01-18
7528,http://service2085.org/secure,benign,0.16,2024-07-03
7529,http://secure6661.com/auth,phishing,0.409,2023-12-28
7530,http://login9733.info/auth,benign,0.062,2025-10-14
7531,http://service1963.net/secure,phishing,0.182,2024-10-12
7532,http://benign5141.org/download/4540,benign,0.246,2026-02-08
7533,http://login9691.info/update,benign,0.052,2024-10-12
7534,http://service4795.info/user,benign,0.01,2025-01-20
7535,http://service3635.net/home/9230,phishing,0.195,2023-12-05
7536,http://service2500.net/secure,phishing,0.211,2025-06-01
7537,http://login6897.com/user,phishing,0.507,2025-05-04
7538,http://secure3877.net/reset,phishing,0.456,2025-08-07
7539,http://update1020.org/auth,phishing,0.192,2025-12-09
7540,http://suspicious9937.info/secure/9341,phishing,0.122,2026-02-05
7541,http://accounts926.net/reset,benign,0.001,2024-05-02
7542,http://suspicious6435.org/home/9119,benign,0.492,2024-09-09
7543,http://benign766.com/auth/3094,benign,0.057,2024-10-20
7544,http://benign7118.net/update,benign,0.117,2024-05-02
7545,http://service8152.info/update,phishing,0.246,2024-11-03
7546,http://suspicious7621.org/secure,phishing,0.489,2026-01-26
7547,http://update5844.info/update/6978,benign,0.167,2024-08-30
7548,http://secure6244.org/download/284,benign,0.152,2025-04-10
7549,http://update6882.info/reset,benign,0.144,2024-09-25
7550,http://service4154.net/user/6639,benign,0.02,2025-01-11
7551,http://login296.info/update,phishing,0.774,2024-08-27
7552,http://benign1259.org/login,benign,0.019,2024-10-30
7553,http://accounts8254.net/update/2976,benign,0.184,2024-04-22
7554,http://update713.org/user/4803,phishing,0.601,2025-01-15
7555,http://secure3048.org/reset,benign,0.167,2024-03-05
7556,http://suspicious4270.com/reset,benign,0.0,2024-05-04
7557,http://benign1572.org/reset/8420,benign,0.065,2024-03-22
7558,http://service6022.info/auth,phishing,0.592,2025-06-25
7559,http://accounts7130.com/reset,phishing,0.17,2024-02-05
7560,http://malicious7481.com/user,benign,0.017,2024-04-24
7561,http://benign4282.net/secure,benign,0.344,2025-03-07
7562,http://accounts2342.info/download,benign,0.378,2024-04-14
7563,http://secure9072.net/auth,phishing,0.441,2026-03-16
7564,http://accounts8672.info/auth,benign,0.046,2025-11-03
7565,http://secure1450.info/login,benign,0.055,2025-06-11
7566,http://benign2570.org/secure/3589,benign,0.009,2024-12-04
7567,http://service9806.net/user/8613,phishing,0.194,2025-01-25
7568,http://suspicious7719.info/download/2936,benign,0.039,2024-12-30
7569,http://login5862.info/login,benign,0.071,2025-04-12
7570,http://benign5102.info/update,benign,0.201,2024-06-20
7571,http://service8068.net/update/38,benign,0.066,2025-07-02
7572,http://suspicious6900.info/login,phishing,0.327,2023-12-02
7573,http://secure4436.net/login,phishing,0.329,2024-08-20
7574,http://suspicious3989.com/login,phishing,0.156,2024-10-13
7575,http://suspicious1392.net/login,phishing,0.601,2025-08-06
7576,http://portal3628.org/login,phishing,0.573,2026-01-21
7577,http://service7234.net/download,benign,0.025,2025-12-09
7578,http://accounts9008.com/download,benign,0.21,2023-12-26
7579,http://update5452.com/user/4893,benign,0.04,2025-10-08
7580,http://login8637.com/update,phishing,0.369,2024-09-06
7581,http://login5300.net/home/4591,phishing,0.383,2024-08-08
7582,http://accounts3363.org/login,phishing,0.113,2026-03-13
7583,http://portal532.net/download,phishing,0.757,2024-12-23
7584,http://login5214.org/update/1070,phishing,0.225,2025-04-10
7585,http://portal7026.net/auth/9985,benign,0.082,2025-04-15
7586,http://suspicious862.org/login,benign,0.236,2025-08-31
7587,http://service1567.info/download,phishing,0.672,2024-11-18
7588,http://secure8808.org/reset,phishing,0.179,2024-07-26
7589,http://portal2963.info/update,benign,0.057,2026-03-09
7590,http://portal3932.net/reset/3578,benign,0.084,2025-07-19
7591,http://accounts6860.net/update,benign,0.003,2024-12-30
7592,http://login3506.net/auth,benign,0.035,2025-09-21
7593,http://portal3603.com/secure,benign,0.027,2024-12-27
7594,http://benign1558.com/reset,benign,0.159,2025-11-25
7595,http://suspicious5283.net/update,benign,0.239,2024-07-31
7596,http://benign4708.com/download,phishing,0.061,2025-04-07
7597,http://secure2125.net/auth/7526,benign,0.289,2024-09-29
7598,http://service7586.com/update,phishing,0.455,2025-02-17
7599,http://suspicious5253.com/home,phishing,0.031,2024-02-05
7600,http://suspicious3906.com/user,phishing,0.408,2024-07-26
7601,http://secure9039.info/secure/9726,benign,0.038,2025-09-14
7602,http://service836.com/reset,phishing,0.426,2024-09-14
7603,http://secure5067.info/reset,phishing,0.774,2025-04-23
7604,http://update642.info/update/2587,benign,0.021,2024-08-10
7605,http://benign1374.org/reset,benign,0.135,2026-05-07
7606,http://service1662.net/user,phishing,0.371,2024-07-14
7607,http://service5065.info/reset,benign,0.09,2025-06-14
7608,http://benign8503.org/update,benign,0.196,2025-11-01
7609,http://service6412.net/login,benign,0.048,2024-07-09
7610,http://update2870.info/reset,phishing,0.504,2023-12-15
7611,http://accounts5540.net/update,phishing,0.322,2024-12-30
7612,http://benign8432.org/reset/6854,phishing,0.095,2024-08-26
7613,http://malicious8973.info/home,benign,0.045,2024-04-12
7614,http://secure6735.info/update,benign,0.135,2025-11-25
7615,http://update1404.net/auth/6689,phishing,0.245,2026-04-11
7616,http://malicious5564.org/login,phishing,0.177,2023-12-04
7617,http://login2689.net/home/9160,benign,0.344,2024-04-30
7618,http://service7560.org/auth/2720,phishing,0.336,2026-01-14
7619,http://secure751.com/secure,phishing,0.386,2024-12-05
7620,http://portal2714.org/reset,phishing,0.179,2025-11-05
7621,http://malicious2860.net/secure,phishing,0.241,2024-07-08
7622,http://secure4865.info/auth,phishing,0.439,2026-03-07
7623,http://update5621.com/auth,benign,0.143,2024-07-02
7624,http://benign5090.info/user,benign,0.014,2024-01-15
7625,http://portal25.com/secure/5671,benign,0.07,2024-12-25
7626,http://login6813.org/update,benign,0.036,2024-04-20
7627,http://benign2680.info/reset,benign,0.089,2026-04-03
7628,http://secure3673.org/secure,phishing,0.357,2025-05-06
7629,http://accounts9568.org/update/765,benign,0.154,2024-05-01
7630,http://benign5019.net/home/8596,phishing,0.492,2025-11-06
7631,http://update6960.info/update/2976,benign,0.089,2024-11-25
7632,http://suspicious5807.net/secure/9039,benign,0.034,2025-08-15
7633,http://login1746.org/download,phishing,0.339,2025-10-08
7634,http://service5751.info/login,phishing,0.565,2024-04-05
7635,http://login1853.net/home,benign,0.389,2025-07-22
7636,http://service6499.com/update/2584,phishing,0.487,2025-03-09
7637,http://malicious4870.net/auth,benign,0.029,2024-05-22
7638,http://secure9741.com/user,benign,0.029,2024-10-31
7639,http://update3691.net/auth,benign,0.022,2026-05-08
7640,http://suspicious2562.net/login/2906,benign,0.084,2024-01-11
7641,http://secure9310.com/download,phishing,0.102,2025-01-24
7642,http://accounts6024.net/home,phishing,0.259,2026-01-19
7643,http://malicious7564.org/reset,benign,0.155,2024-10-04
7644,http://benign6654.info/reset/9406,benign,0.019,2025-08-09
7645,http://malicious164.com/reset,phishing,0.048,2025-03-10
7646,http://service4257.com/update,benign,0.005,2024-08-26
7647,http://accounts7659.info/download/6232,phishing,0.176,2025-06-11
7648,http://secure3365.net/download/9565,benign,0.029,2025-09-15
7649,http://accounts8955.org/update/7441,benign,0.023,2024-07-01
7650,http://login4905.info/login/8805,benign,0.027,2025-03-17
7651,http://login6938.info/home,benign,0.022,2025-09-29
7652,http://login5957.info/reset,benign,0.025,2026-04-01
7653,http://secure6196.com/update/3476,benign,0.027,2025-01-10
7654,http://malicious3585.com/auth,benign,0.255,2026-01-25
7655,http://login1745.com/reset/6633,benign,0.003,2025-10-26
7656,http://benign8062.net/login,benign,0.011,2026-03-20
