id,app,permission,granted,permission_type,requested_date,app_version
6900,com.example.app4235,READ_CONTACTS,True,normal,2025-06-26,4.2.94
6901,com.example.app4275,RECORD_AUDIO,True,normal,2023-05-10,1.12.60
6902,com.example.app2120,CAMERA,True,dangerous,2025-09-11,3.11.31
6903,com.example.app1553,RECORD_AUDIO,True,normal,2024-11-25,1.7.91
6904,com.example.app2827,READ_CONTACTS,True,normal,2025-09-13,3.0.91
6905,com.example.app850,READ_CONTACTS,True,signature,2025-03-05,1.4.20
6906,com.example.app3457,READ_SMS,False,signature,2023-05-20,4.6.41
6907,com.example.app378,INTERNET,False,signature,2022-12-05,2.2.17
6908,com.example.app1396,CAMERA,True,signature,2026-03-13,4.2.14
6909,com.example.app2921,ACCESS_FINE_LOCATION,True,dangerous,2024-02-19,2.11.48
6910,com.example.app4217,READ_CONTACTS,True,dangerous,2022-01-03,4.8.73
6911,com.example.app193,READ_SMS,True,normal,2025-11-30,3.0.67
6912,com.example.app733,READ_SMS,True,signature,2023-10-31,4.5.62
6913,com.example.app4414,READ_SMS,False,signature,2023-12-26,2.1.76
6914,com.example.app1620,CAMERA,False,dangerous,2023-02-09,1.11.84
6915,com.example.app787,RECORD_AUDIO,True,normal,2023-03-30,4.6.86
6916,com.example.app2926,RECORD_AUDIO,False,normal,2023-11-15,2.8.99
6917,com.example.app4269,INTERNET,False,signature,2023-02-12,2.1.27
6918,com.example.app2817,INTERNET,True,normal,2024-12-12,4.4.97
6919,com.example.app2253,RECORD_AUDIO,True,dangerous,2022-04-17,2.8.62
6920,com.example.app2461,RECORD_AUDIO,True,signature,2021-10-29,2.1.71
6921,com.example.app2787,RECORD_AUDIO,False,normal,2024-01-18,3.0.13
6922,com.example.app1198,CAMERA,True,normal,2025-02-18,4.0.36
6923,com.example.app567,ACCESS_FINE_LOCATION,True,normal,2022-04-13,1.6.37
6924,com.example.app1948,ACCESS_FINE_LOCATION,True,dangerous,2025-04-07,3.0.56
6925,com.example.app1696,INTERNET,True,normal,2022-04-27,4.6.89
6926,com.example.app732,ACCESS_FINE_LOCATION,True,normal,2026-03-30,3.3.42
6927,com.example.app2747,RECORD_AUDIO,True,dangerous,2025-12-24,4.4.17
6928,com.example.app3361,RECORD_AUDIO,True,normal,2024-07-02,4.3.55
6929,com.example.app4282,READ_SMS,True,signature,2023-11-05,2.5.12
6930,com.example.app2663,ACCESS_FINE_LOCATION,False,dangerous,2021-05-22,4.4.81
6931,com.example.app3303,READ_SMS,True,normal,2023-09-10,2.7.41
6932,com.example.app4966,READ_SMS,True,normal,2024-04-22,2.4.64
6933,com.example.app674,ACCESS_FINE_LOCATION,False,dangerous,2025-02-23,3.10.96
6934,com.example.app3479,ACCESS_FINE_LOCATION,True,normal,2026-03-16,1.12.30
6935,com.example.app898,READ_SMS,False,normal,2023-12-27,3.9.24
6936,com.example.app412,READ_SMS,True,normal,2024-11-22,4.4.60
6937,com.example.app372,READ_CONTACTS,False,signature,2024-12-10,3.4.53
6938,com.example.app2139,CAMERA,True,dangerous,2023-06-16,4.11.46
6939,com.example.app4726,READ_SMS,True,normal,2021-07-02,1.3.3
6940,com.example.app1904,CAMERA,True,signature,2022-03-12,4.5.89
6941,com.example.app4361,READ_SMS,False,normal,2020-12-25,2.4.26
6942,com.example.app251,READ_CONTACTS,False,signature,2022-01-20,2.4.76
6943,com.example.app275,CAMERA,True,signature,2024-11-10,4.2.71
6944,com.example.app3441,RECORD_AUDIO,True,signature,2024-06-06,1.1.24
6945,com.example.app6,READ_SMS,False,normal,2026-03-18,2.7.20
6946,com.example.app2245,READ_CONTACTS,True,signature,2021-02-13,1.0.57
6947,com.example.app1868,ACCESS_FINE_LOCATION,True,normal,2024-02-22,1.7.43
6948,com.example.app2877,INTERNET,True,signature,2021-12-23,1.3.9
6949,com.example.app3812,READ_CONTACTS,True,signature,2021-10-20,1.2.40
6950,com.example.app4093,INTERNET,True,normal,2025-09-25,3.2.40
6951,com.example.app2699,INTERNET,True,dangerous,2024-02-11,2.6.92
6952,com.example.app745,RECORD_AUDIO,True,signature,2025-03-14,4.3.66
6953,com.example.app1585,RECORD_AUDIO,True,dangerous,2024-10-20,2.6.35
6954,com.example.app322,ACCESS_FINE_LOCATION,False,dangerous,2022-03-24,3.11.2
6955,com.example.app1190,READ_CONTACTS,False,dangerous,2024-03-03,4.12.81
6956,com.example.app2481,READ_CONTACTS,True,signature,2023-07-21,4.7.8
6957,com.example.app2403,ACCESS_FINE_LOCATION,False,normal,2022-12-04,3.9.74
6958,com.example.app4044,ACCESS_FINE_LOCATION,True,dangerous,2021-07-04,2.10.88
6959,com.example.app2809,ACCESS_FINE_LOCATION,True,signature,2026-05-12,2.0.26
6960,com.example.app4100,READ_SMS,True,dangerous,2022-10-03,3.7.91
6961,com.example.app3922,READ_SMS,True,dangerous,2025-05-20,2.3.14
6962,com.example.app4768,ACCESS_FINE_LOCATION,True,dangerous,2023-04-15,3.0.87
6963,com.example.app4360,CAMERA,True,signature,2022-03-04,3.3.93
6964,com.example.app3458,ACCESS_FINE_LOCATION,True,dangerous,2024-01-15,3.11.78
6965,com.example.app1160,ACCESS_FINE_LOCATION,True,normal,2021-04-15,1.10.72
6966,com.example.app3827,INTERNET,False,dangerous,2025-12-17,4.1.42
6967,com.example.app3160,READ_SMS,False,signature,2024-10-23,1.11.74
6968,com.example.app2002,ACCESS_FINE_LOCATION,False,dangerous,2021-11-23,4.8.53
6969,com.example.app1569,CAMERA,True,normal,2025-05-25,4.2.18
6970,com.example.app4761,RECORD_AUDIO,True,signature,2025-03-09,4.1.58
6971,com.example.app3648,READ_CONTACTS,False,normal,2024-02-19,3.6.64
6972,com.example.app3620,RECORD_AUDIO,True,signature,2023-09-28,4.10.75
6973,com.example.app2795,READ_SMS,False,dangerous,2025-06-22,3.4.80
6974,com.example.app4962,RECORD_AUDIO,True,normal,2022-07-02,1.10.58
6975,com.example.app1370,CAMERA,True,signature,2023-10-07,3.6.61
6976,com.example.app4816,ACCESS_FINE_LOCATION,False,normal,2023-05-07,1.10.31
6977,com.example.app870,INTERNET,True,dangerous,2025-02-01,4.1.73
6978,com.example.app2038,ACCESS_FINE_LOCATION,False,signature,2022-03-06,3.12.4
6979,com.example.app88,ACCESS_FINE_LOCATION,False,normal,2021-01-23,4.12.77
6980,com.example.app4664,RECORD_AUDIO,True,dangerous,2021-11-10,1.5.56
6981,com.example.app3204,RECORD_AUDIO,True,signature,2024-12-06,1.8.84
6982,com.example.app224,CAMERA,True,normal,2021-02-19,3.1.88
6983,com.example.app4998,RECORD_AUDIO,True,dangerous,2025-07-16,3.6.92
6984,com.example.app1316,READ_SMS,True,normal,2025-10-14,3.2.88
6985,com.example.app687,READ_CONTACTS,False,signature,2021-02-15,4.3.30
6986,com.example.app312,RECORD_AUDIO,True,signature,2025-06-17,2.9.44
6987,com.example.app2354,INTERNET,False,signature,2025-12-18,1.0.82
6988,com.example.app95,ACCESS_FINE_LOCATION,True,signature,2022-12-13,4.5.44
6989,com.example.app1219,CAMERA,True,normal,2021-03-03,2.1.91
6990,com.example.app465,CAMERA,False,normal,2025-03-30,4.6.14
6991,com.example.app1709,READ_CONTACTS,True,normal,2025-03-07,3.9.12
6992,com.example.app1823,READ_CONTACTS,False,dangerous,2023-06-07,3.3.75
6993,com.example.app3752,CAMERA,True,normal,2025-08-01,1.2.67
6994,com.example.app3508,INTERNET,True,normal,2025-04-10,2.7.6
6995,com.example.app4420,CAMERA,False,dangerous,2022-12-05,2.9.51
6996,com.example.app4327,INTERNET,False,dangerous,2023-09-08,1.12.36
6997,com.example.app1575,INTERNET,True,normal,2021-08-21,4.4.16
6998,com.example.app2601,READ_SMS,True,normal,2022-03-17,4.9.47
6999,com.example.app4121,ACCESS_FINE_LOCATION,True,signature,2024-03-31,3.6.51
7000,com.example.app1310,CAMERA,True,normal,2021-06-02,1.9.88
7001,com.example.app3463,ACCESS_FINE_LOCATION,True,dangerous,2024-08-31,2.4.96
7002,com.example.app1808,RECORD_AUDIO,True,dangerous,2025-12-31,3.2.47
7003,com.example.app151,CAMERA,True,dangerous,2022-03-22,2.7.2
7004,com.example.app1913,RECORD_AUDIO,True,dangerous,2022-06-13,2.2.4
7005,com.example.app2745,RECORD_AUDIO,True,signature,2022-02-22,1.9.29
7006,com.example.app4262,READ_CONTACTS,True,signature,2022-06-03,2.11.17
7007,com.example.app664,RECORD_AUDIO,False,dangerous,2024-12-29,1.7.12
7008,com.example.app3395,RECORD_AUDIO,True,normal,2026-04-17,2.10.72
7009,com.example.app1153,READ_CONTACTS,False,dangerous,2023-10-17,4.7.12
7010,com.example.app2552,READ_SMS,True,signature,2023-12-01,2.1.61
7011,com.example.app3832,INTERNET,True,normal,2021-02-28,3.2.12
7012,com.example.app2483,RECORD_AUDIO,True,signature,2023-01-12,3.9.48
7013,com.example.app4538,RECORD_AUDIO,True,normal,2021-02-03,3.3.18
7014,com.example.app4631,RECORD_AUDIO,True,dangerous,2021-05-03,1.6.98
7015,com.example.app965,INTERNET,True,signature,2024-11-02,4.7.42
7016,com.example.app1918,CAMERA,False,signature,2024-11-30,4.8.92
7017,com.example.app765,CAMERA,True,signature,2025-04-16,2.11.37
7018,com.example.app1039,INTERNET,True,dangerous,2026-03-14,3.3.93
7019,com.example.app2632,ACCESS_FINE_LOCATION,True,signature,2025-12-15,1.3.12
7020,com.example.app3072,INTERNET,True,normal,2026-01-23,3.6.29
7021,com.example.app579,INTERNET,True,dangerous,2022-04-29,4.6.44
7022,com.example.app1420,CAMERA,False,normal,2025-11-01,3.11.7
7023,com.example.app3651,ACCESS_FINE_LOCATION,True,dangerous,2021-07-30,4.1.13
7024,com.example.app1536,READ_SMS,False,dangerous,2025-01-29,4.0.76
7025,com.example.app1664,RECORD_AUDIO,True,signature,2023-04-30,3.9.80
7026,com.example.app339,RECORD_AUDIO,True,normal,2022-04-19,1.11.40
7027,com.example.app1115,ACCESS_FINE_LOCATION,True,dangerous,2026-05-15,2.7.80
7028,com.example.app1165,READ_CONTACTS,True,normal,2026-02-16,2.11.32
7029,com.example.app178,ACCESS_FINE_LOCATION,True,signature,2026-02-26,4.2.61
7030,com.example.app2633,READ_CONTACTS,True,signature,2021-10-04,1.3.93
7031,com.example.app4485,INTERNET,True,signature,2026-02-18,4.10.52
7032,com.example.app1551,ACCESS_FINE_LOCATION,True,dangerous,2024-04-02,4.0.97
7033,com.example.app2464,CAMERA,True,normal,2023-12-11,4.4.55
7034,com.example.app1489,CAMERA,True,dangerous,2021-05-22,2.8.37
7035,com.example.app3868,READ_CONTACTS,True,dangerous,2022-04-05,3.10.79
7036,com.example.app2370,ACCESS_FINE_LOCATION,True,normal,2022-02-05,3.11.30
7037,com.example.app2775,CAMERA,True,dangerous,2021-09-05,3.10.35
7038,com.example.app2340,READ_SMS,False,normal,2026-02-21,4.8.86
7039,com.example.app2037,READ_CONTACTS,False,signature,2025-05-16,3.10.73
7040,com.example.app2389,READ_CONTACTS,True,normal,2025-09-26,3.10.3
7041,com.example.app1615,INTERNET,True,normal,2025-06-16,1.6.48
7042,com.example.app520,RECORD_AUDIO,True,normal,2022-10-29,3.4.87
7043,com.example.app603,READ_CONTACTS,True,signature,2025-03-24,1.4.64
7044,com.example.app1294,INTERNET,True,dangerous,2022-07-04,4.3.43
7045,com.example.app2386,CAMERA,True,dangerous,2021-07-14,2.0.22
7046,com.example.app1385,READ_SMS,False,signature,2026-04-18,1.11.37
7047,com.example.app1573,CAMERA,True,signature,2021-06-22,4.2.97
7048,com.example.app3167,READ_SMS,True,normal,2025-07-14,4.9.12
7049,com.example.app674,CAMERA,True,signature,2022-03-19,1.1.50
7050,com.example.app2984,INTERNET,True,normal,2024-07-15,3.9.59
7051,com.example.app1158,READ_CONTACTS,True,normal,2024-09-11,3.9.78
7052,com.example.app1224,READ_SMS,False,signature,2026-04-02,3.11.92
7053,com.example.app4749,INTERNET,True,dangerous,2023-07-17,2.6.19
7054,com.example.app1566,ACCESS_FINE_LOCATION,True,normal,2023-08-26,1.6.88
7055,com.example.app4961,ACCESS_FINE_LOCATION,True,dangerous,2023-11-18,4.8.44
7056,com.example.app3518,READ_SMS,True,normal,2025-11-01,4.8.9
7057,com.example.app1040,READ_SMS,True,signature,2026-01-16,3.2.87
7058,com.example.app2813,INTERNET,True,normal,2022-12-11,1.12.45
7059,com.example.app4713,READ_CONTACTS,True,signature,2022-04-20,2.1.74
7060,com.example.app4449,READ_CONTACTS,True,normal,2025-12-21,3.3.88
7061,com.example.app4506,ACCESS_FINE_LOCATION,True,dangerous,2023-02-28,2.9.7
7062,com.example.app2448,CAMERA,True,normal,2025-04-03,2.11.8
7063,com.example.app2274,ACCESS_FINE_LOCATION,False,normal,2025-12-27,3.9.44
7064,com.example.app1139,READ_CONTACTS,True,signature,2022-03-14,2.2.38
7065,com.example.app1301,READ_SMS,True,signature,2023-11-23,2.11.81
7066,com.example.app2149,INTERNET,True,signature,2025-12-18,1.10.89
7067,com.example.app3657,RECORD_AUDIO,True,signature,2022-06-24,2.7.30
7068,com.example.app434,CAMERA,True,dangerous,2025-04-28,3.7.47
7069,com.example.app2809,RECORD_AUDIO,True,dangerous,2021-02-13,3.2.61
7070,com.example.app2233,CAMERA,False,normal,2021-04-12,2.11.4
7071,com.example.app2210,RECORD_AUDIO,True,dangerous,2022-02-06,2.0.40
7072,com.example.app204,CAMERA,False,normal,2025-12-26,2.3.61
7073,com.example.app4239,READ_SMS,True,dangerous,2022-09-11,3.2.88
7074,com.example.app41,READ_CONTACTS,False,signature,2021-09-08,2.9.62
7075,com.example.app378,READ_SMS,True,normal,2025-11-23,3.9.56
7076,com.example.app1421,ACCESS_FINE_LOCATION,False,dangerous,2024-03-11,4.8.8
7077,com.example.app3760,INTERNET,True,signature,2021-05-11,4.9.63
7078,com.example.app618,READ_CONTACTS,True,normal,2021-01-29,2.1.45
7079,com.example.app3710,RECORD_AUDIO,True,normal,2024-04-18,1.3.18
7080,com.example.app810,ACCESS_FINE_LOCATION,True,normal,2023-05-09,4.8.0
7081,com.example.app2201,READ_CONTACTS,True,dangerous,2025-12-03,4.10.44
7082,com.example.app1418,ACCESS_FINE_LOCATION,False,normal,2026-01-31,4.11.52
7083,com.example.app220,RECORD_AUDIO,True,signature,2023-04-25,3.5.33
7084,com.example.app1953,CAMERA,True,signature,2025-03-21,2.5.85
7085,com.example.app2264,ACCESS_FINE_LOCATION,True,dangerous,2024-05-31,4.3.73
7086,com.example.app1168,INTERNET,True,dangerous,2023-09-17,3.6.3
7087,com.example.app3905,READ_SMS,True,normal,2022-10-30,3.0.86
7088,com.example.app4713,ACCESS_FINE_LOCATION,False,signature,2023-02-18,4.3.42
7089,com.example.app2028,RECORD_AUDIO,False,normal,2021-11-24,4.8.86
7090,com.example.app1932,ACCESS_FINE_LOCATION,True,normal,2021-09-30,3.3.75
7091,com.example.app2537,READ_SMS,True,normal,2021-05-10,3.3.81
7092,com.example.app3282,READ_SMS,True,signature,2024-12-05,1.8.52
7093,com.example.app1396,RECORD_AUDIO,True,dangerous,2024-07-31,4.6.34
7094,com.example.app4285,READ_SMS,True,signature,2024-04-16,1.8.29
7095,com.example.app3867,RECORD_AUDIO,True,signature,2022-01-22,2.9.13
7096,com.example.app3527,ACCESS_FINE_LOCATION,True,normal,2024-08-15,1.8.66
7097,com.example.app431,ACCESS_FINE_LOCATION,False,signature,2026-04-17,2.9.1
7098,com.example.app2192,INTERNET,False,dangerous,2025-06-05,2.1.55
7099,com.example.app1619,READ_CONTACTS,True,signature,2026-04-04,1.1.11
7100,com.example.app2605,CAMERA,False,dangerous,2022-11-15,4.6.9
7101,com.example.app3077,ACCESS_FINE_LOCATION,True,signature,2022-04-22,4.0.87
7102,com.example.app1197,RECORD_AUDIO,True,signature,2024-08-31,3.7.98
7103,com.example.app1854,RECORD_AUDIO,True,signature,2025-12-16,2.7.67
7104,com.example.app1133,RECORD_AUDIO,True,signature,2024-03-28,1.0.65
7105,com.example.app3858,INTERNET,True,normal,2023-08-17,2.12.36
7106,com.example.app2429,RECORD_AUDIO,True,normal,2025-01-06,2.3.39
7107,com.example.app1971,READ_SMS,False,signature,2026-03-26,1.4.29
7108,com.example.app457,INTERNET,False,signature,2024-01-22,2.6.46
7109,com.example.app3997,READ_CONTACTS,True,normal,2021-02-07,1.7.61
7110,com.example.app2135,READ_CONTACTS,False,signature,2024-12-26,3.11.86
7111,com.example.app1055,RECORD_AUDIO,True,dangerous,2021-05-14,4.3.13
7112,com.example.app4274,ACCESS_FINE_LOCATION,False,normal,2022-08-06,3.4.47
7113,com.example.app2061,INTERNET,False,dangerous,2023-05-10,2.2.75
7114,com.example.app375,READ_CONTACTS,True,dangerous,2025-01-27,1.1.31
7115,com.example.app2318,INTERNET,True,dangerous,2021-03-29,2.9.18
7116,com.example.app2701,ACCESS_FINE_LOCATION,True,dangerous,2026-04-21,4.12.35
7117,com.example.app1688,READ_CONTACTS,True,dangerous,2023-11-25,1.3.30
7118,com.example.app383,CAMERA,True,dangerous,2022-11-17,2.3.77
7119,com.example.app4979,INTERNET,True,dangerous,2025-04-21,1.10.75
7120,com.example.app2660,RECORD_AUDIO,False,normal,2024-03-11,3.9.26
7121,com.example.app4380,READ_SMS,True,signature,2025-11-09,3.0.7
7122,com.example.app1608,READ_CONTACTS,True,dangerous,2024-03-06,1.9.11
7123,com.example.app268,RECORD_AUDIO,True,dangerous,2024-03-18,3.12.35
7124,com.example.app1357,INTERNET,True,signature,2023-06-16,3.8.15
7125,com.example.app2120,RECORD_AUDIO,False,normal,2021-08-16,4.9.28
7126,com.example.app3998,READ_CONTACTS,True,normal,2026-04-12,3.4.62
7127,com.example.app4020,READ_SMS,False,signature,2025-03-05,2.8.99
7128,com.example.app4772,ACCESS_FINE_LOCATION,True,normal,2023-04-06,3.3.2
7129,com.example.app2182,ACCESS_FINE_LOCATION,True,normal,2021-02-25,2.0.21
7130,com.example.app454,READ_SMS,True,dangerous,2025-02-24,3.0.9
7131,com.example.app230,CAMERA,False,normal,2021-05-28,2.5.49
7132,com.example.app753,CAMERA,False,dangerous,2025-01-23,2.0.53
7133,com.example.app1595,CAMERA,True,dangerous,2023-10-18,4.8.54
7134,com.example.app3432,READ_CONTACTS,True,signature,2023-02-19,1.7.45
7135,com.example.app4295,INTERNET,True,dangerous,2021-02-14,3.1.41
7136,com.example.app2662,INTERNET,True,normal,2025-06-28,1.8.36
7137,com.example.app3872,READ_SMS,True,normal,2025-04-15,2.10.93
7138,com.example.app3660,ACCESS_FINE_LOCATION,True,signature,2024-02-03,4.5.67
7139,com.example.app3679,INTERNET,False,signature,2022-07-25,1.1.0
7140,com.example.app3256,INTERNET,True,normal,2023-05-09,1.6.95
7141,com.example.app2225,READ_SMS,False,normal,2025-05-26,4.3.72
7142,com.example.app2766,RECORD_AUDIO,True,signature,2021-08-20,3.6.93
7143,com.example.app3849,READ_SMS,True,dangerous,2021-02-01,2.10.63
7144,com.example.app3032,READ_SMS,True,dangerous,2024-01-30,4.7.85
7145,com.example.app2689,CAMERA,False,signature,2022-06-18,4.11.43
7146,com.example.app3961,ACCESS_FINE_LOCATION,True,dangerous,2021-09-20,4.0.84
7147,com.example.app2991,READ_CONTACTS,True,signature,2021-04-27,4.12.86
7148,com.example.app3781,CAMERA,True,dangerous,2022-10-05,3.3.16
7149,com.example.app4130,CAMERA,True,dangerous,2025-09-30,3.6.97
7150,com.example.app2705,READ_SMS,False,dangerous,2024-09-06,2.0.6
7151,com.example.app4661,CAMERA,True,dangerous,2022-10-20,3.12.34
7152,com.example.app4397,RECORD_AUDIO,True,signature,2022-10-21,4.6.63
7153,com.example.app4730,RECORD_AUDIO,True,normal,2023-02-28,2.12.29
7154,com.example.app1738,READ_SMS,True,signature,2022-12-17,2.12.39
7155,com.example.app1819,RECORD_AUDIO,True,normal,2023-09-04,3.4.35
7156,com.example.app316,RECORD_AUDIO,True,dangerous,2021-10-12,2.2.28
7157,com.example.app4472,RECORD_AUDIO,True,signature,2024-09-22,4.4.68
7158,com.example.app864,READ_SMS,False,dangerous,2023-09-27,2.3.1
7159,com.example.app935,ACCESS_FINE_LOCATION,True,normal,2025-03-16,4.1.79
7160,com.example.app1952,RECORD_AUDIO,False,dangerous,2024-05-08,1.9.71
7161,com.example.app782,ACCESS_FINE_LOCATION,False,normal,2022-09-23,4.5.0
7162,com.example.app730,READ_SMS,False,signature,2021-06-28,3.11.42
7163,com.example.app2479,RECORD_AUDIO,True,normal,2023-02-07,3.4.12
7164,com.example.app734,RECORD_AUDIO,True,normal,2022-04-26,4.2.47
7165,com.example.app211,RECORD_AUDIO,True,dangerous,2026-03-10,3.5.9
7166,com.example.app2930,CAMERA,False,dangerous,2025-07-18,1.2.51
7167,com.example.app1022,ACCESS_FINE_LOCATION,False,normal,2021-07-26,3.0.32
7168,com.example.app941,READ_SMS,False,dangerous,2023-10-15,3.7.13
7169,com.example.app3333,CAMERA,True,normal,2025-09-30,3.11.38
7170,com.example.app4080,READ_CONTACTS,True,normal,2026-03-31,2.6.4
7171,com.example.app470,ACCESS_FINE_LOCATION,True,signature,2022-02-07,1.0.66
7172,com.example.app1930,RECORD_AUDIO,True,dangerous,2023-10-15,1.4.4
7173,com.example.app4410,READ_CONTACTS,False,signature,2022-03-02,3.3.95
7174,com.example.app617,READ_SMS,True,normal,2025-09-03,4.0.61
7175,com.example.app2727,CAMERA,True,normal,2021-03-23,4.3.0
7176,com.example.app4970,CAMERA,True,normal,2025-01-18,3.8.63
7177,com.example.app4020,CAMERA,True,dangerous,2021-01-10,3.8.64
7178,com.example.app1058,ACCESS_FINE_LOCATION,True,dangerous,2024-05-13,1.0.31
7179,com.example.app916,CAMERA,True,dangerous,2026-04-20,4.8.95
7180,com.example.app1106,READ_SMS,False,signature,2022-10-12,3.3.47
7181,com.example.app666,ACCESS_FINE_LOCATION,True,signature,2024-11-08,2.0.1
7182,com.example.app1626,INTERNET,True,normal,2023-11-29,3.6.33
7183,com.example.app3668,READ_SMS,True,signature,2024-09-25,4.1.83
7184,com.example.app4404,INTERNET,True,normal,2025-08-26,1.4.13
7185,com.example.app4059,INTERNET,True,signature,2025-03-29,4.3.65
7186,com.example.app4923,ACCESS_FINE_LOCATION,True,dangerous,2022-09-17,3.11.8
7187,com.example.app2187,RECORD_AUDIO,True,signature,2024-07-02,1.11.62
7188,com.example.app4796,READ_CONTACTS,True,dangerous,2023-05-31,2.5.60
7189,com.example.app2922,CAMERA,True,normal,2025-09-21,4.9.83
7190,com.example.app384,CAMERA,True,dangerous,2021-09-08,1.11.59
7191,com.example.app2153,INTERNET,True,signature,2024-12-28,1.11.66
7192,com.example.app3270,ACCESS_FINE_LOCATION,True,normal,2022-03-25,2.0.40
7193,com.example.app4108,INTERNET,True,normal,2024-02-16,1.5.35
7194,com.example.app2858,INTERNET,True,normal,2024-02-15,2.9.19
7195,com.example.app979,READ_SMS,False,signature,2023-01-28,3.4.67
7196,com.example.app3103,CAMERA,False,signature,2025-07-11,3.7.49
7197,com.example.app2422,CAMERA,True,normal,2021-06-03,2.9.70
7198,com.example.app4847,INTERNET,True,dangerous,2025-05-18,3.11.45
7199,com.example.app598,READ_CONTACTS,False,normal,2025-01-04,2.10.67
7200,com.example.app3906,RECORD_AUDIO,True,normal,2022-09-09,4.2.84
7201,com.example.app84,ACCESS_FINE_LOCATION,True,dangerous,2024-11-08,4.4.18
7202,com.example.app3902,READ_CONTACTS,True,signature,2023-08-31,4.6.23
7203,com.example.app4026,ACCESS_FINE_LOCATION,True,normal,2023-11-20,2.8.25
7204,com.example.app3902,READ_CONTACTS,True,signature,2025-05-10,3.12.43
7205,com.example.app10,INTERNET,True,dangerous,2024-07-26,3.11.89
7206,com.example.app3961,INTERNET,False,normal,2021-09-16,1.9.5
7207,com.example.app4198,CAMERA,True,normal,2023-01-19,2.5.66
7208,com.example.app2801,READ_CONTACTS,True,signature,2023-12-29,1.9.27
7209,com.example.app1026,READ_CONTACTS,True,normal,2024-04-26,1.6.42
7210,com.example.app3554,CAMERA,True,dangerous,2025-05-17,2.2.10
7211,com.example.app524,CAMERA,True,signature,2024-04-05,4.2.78
7212,com.example.app4983,CAMERA,True,normal,2022-06-18,1.0.72
7213,com.example.app1273,READ_CONTACTS,False,dangerous,2022-05-01,3.3.48
7214,com.example.app3982,RECORD_AUDIO,False,signature,2022-03-04,4.6.91
7215,com.example.app502,ACCESS_FINE_LOCATION,True,normal,2024-07-05,2.11.12
7216,com.example.app4421,RECORD_AUDIO,True,signature,2022-02-03,1.11.88
7217,com.example.app256,RECORD_AUDIO,True,normal,2022-06-30,2.3.2
7218,com.example.app4983,RECORD_AUDIO,True,signature,2023-12-06,3.11.85
7219,com.example.app1245,RECORD_AUDIO,True,dangerous,2023-05-02,4.4.92
7220,com.example.app4184,READ_CONTACTS,True,dangerous,2021-05-06,3.9.23
7221,com.example.app4506,READ_SMS,True,dangerous,2022-01-26,1.10.83
7222,com.example.app2556,CAMERA,True,normal,2024-05-19,1.0.55
7223,com.example.app294,CAMERA,True,normal,2023-08-21,3.11.88
7224,com.example.app1580,RECORD_AUDIO,True,normal,2025-03-13,4.4.39
7225,com.example.app239,READ_CONTACTS,False,normal,2023-03-16,4.8.76
7226,com.example.app2596,READ_SMS,True,signature,2024-06-29,3.8.14
7227,com.example.app3256,ACCESS_FINE_LOCATION,False,dangerous,2025-12-09,3.1.72
7228,com.example.app3833,INTERNET,True,normal,2022-08-23,3.9.27
7229,com.example.app800,ACCESS_FINE_LOCATION,False,dangerous,2024-08-30,4.11.91
7230,com.example.app2660,CAMERA,True,signature,2023-04-28,3.11.3
7231,com.example.app2566,READ_SMS,False,dangerous,2023-07-05,4.6.59
7232,com.example.app4667,READ_SMS,True,dangerous,2026-02-03,2.11.48
7233,com.example.app3931,RECORD_AUDIO,True,signature,2026-01-19,1.4.38
7234,com.example.app4933,INTERNET,True,dangerous,2021-10-18,3.3.0
7235,com.example.app315,CAMERA,True,normal,2025-10-29,2.9.4
7236,com.example.app3073,INTERNET,True,dangerous,2023-07-22,4.3.3
7237,com.example.app611,INTERNET,True,normal,2022-08-11,4.7.75
7238,com.example.app2009,CAMERA,True,dangerous,2025-06-08,2.1.44
7239,com.example.app776,READ_SMS,True,normal,2022-11-15,4.5.77
7240,com.example.app48,READ_SMS,True,signature,2021-11-10,1.8.26
7241,com.example.app1240,RECORD_AUDIO,True,dangerous,2022-03-15,2.5.25
7242,com.example.app63,READ_SMS,True,normal,2024-09-11,1.5.22
7243,com.example.app3985,CAMERA,False,dangerous,2021-05-09,4.0.26
7244,com.example.app4949,ACCESS_FINE_LOCATION,False,signature,2023-09-08,2.7.16
7245,com.example.app1352,READ_SMS,False,normal,2024-09-23,3.7.38
7246,com.example.app742,READ_SMS,False,dangerous,2025-02-22,1.4.3
7247,com.example.app1493,READ_CONTACTS,True,signature,2023-05-31,4.5.90
7248,com.example.app911,INTERNET,True,signature,2021-06-21,1.1.68
7249,com.example.app17,READ_CONTACTS,True,dangerous,2025-03-04,1.11.59
7250,com.example.app3621,RECORD_AUDIO,False,normal,2021-01-30,1.12.25
7251,com.example.app4008,INTERNET,False,signature,2024-04-29,4.3.39
7252,com.example.app1092,READ_CONTACTS,True,normal,2025-04-29,4.9.45
7253,com.example.app52,CAMERA,True,signature,2021-08-10,4.9.92
7254,com.example.app3659,RECORD_AUDIO,True,dangerous,2022-06-18,2.10.69
7255,com.example.app379,CAMERA,True,normal,2021-04-20,1.3.13
7256,com.example.app1702,CAMERA,True,normal,2021-08-13,4.3.6
7257,com.example.app1006,READ_CONTACTS,True,signature,2022-04-10,1.0.81
7258,com.example.app2968,READ_CONTACTS,False,normal,2022-10-12,4.5.25
